
NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
1936984203823293,Zahra Wibowo,Cirebon,02-03-1982,Perempuan,AB,Jalan Gajah Mada No.110,03/04,Cibubur,Beji,Hindu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2496100203823293,Gunawan Wahyudi,Samarinda,02-03-1982,Laki-Laki,O,Jalan Merdeka No.110,03/04,Tanah Abang,Cengkareng,Hindu,Belum Kawin,Buruh,WNI,Seumur Hidup
3273330203823293,Ahmad Santoso,Bogor,02-03-1982,Laki-Laki,B,Jalan Merdeka No.110,03/04,Sukamaju,Cengkareng,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1156040203823293,Wahyu Purnomo,Ubud,02-03-1982,Laki-Laki,A,Jalan Merdeka No.110,03/04,Kebon Jeruk,Cipayung,Kristen,Kawin,Pegawai Negeri,WNI,Seumur Hidup
1245910203823293,Hendra Saputra,Binjai,02-03-1982,Laki-Laki,B,Jalan Gajah Mada No.110,03/04,Sindangsari,Pancoran Mas,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
3226094203823293,Indah Saputra,Kutai Barat,02-03-1982,Perempuan,B,Jalan Sudirman No.110,03/04,Mekarjaya,Cipayung,Islam,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2652990203823293,Wahyu Purnomo,Yogyakarta,02-03-1982,Laki-Laki,A,Jalan Merdeka No.110,03/04,Mekarjaya,Beji,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4164844203823293,Dewi Hidayat,Cirebon,02-03-1982,Perempuan,B,Jalan Thamrin No.110,03/04,Karanganyar,Kemayoran,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2891390203823293,Ahmad Wahyudi,Madiun,02-03-1982,Laki-Laki,AB,Jalan Thamrin No.110,03/04,Mekarjaya,Cilandak,Hindu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
1162824203823293,Dewi Pratama,Magelang,02-03-1982,Perempuan,AB,Jalan Gajah Mada No.110,03/04,Tanjungsari,Beji,Hindu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3719424203823293,Kartika Sutrisno,Jakarta Utara,02-03-1982,Perempuan,O,Jalan Merdeka No.110,03/04,Purnawarman,Sukmajaya,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1299190203823293,Yusuf Setiawan,Jakarta Selatan,02-03-1982,Laki-Laki,AB,Jalan Diponegoro No.110,03/04,Cilincing,Cengkareng,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3723364203823293,Sunarti Santoso,Depok,02-03-1982,Perempuan,B,Jalan Merdeka No.110,03/04,Sukamaju,Tapos,Katolik,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2662230203823293,Joko Saputra,Siak,02-03-1982,Laki-Laki,O,Jalan Thamrin No.110,03/04,Tanjungsari,Cilandak,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2922994203823293,Zahra Santoso,Denpasar,02-03-1982,Perempuan,O,Jalan Sudirman No.110,03/04,Cilincing,Cipayung,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3470260203823293,Yusuf Hidayat,Surabaya,02-03-1982,Laki-Laki,AB,Jalan Gajah Mada No.110,03/04,Cilincing,Kemayoran,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1979700203823293,Hendra Sutrisno,Kuta,02-03-1982,Laki-Laki,B,Jalan Thamrin No.110,03/04,Kebon Jeruk,Kemayoran,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2342130203823293,Yusuf Pratama,Bantul,02-03-1982,Laki-Laki,O,Jalan Gajah Mada No.110,03/04,Tanjungsari,Cibadak,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3824771002828736,Budi Wibowo,Surabaya,10-02-1982,Laki-Laki,A,Jalan Merdeka No.122,04/19,Desakota,Cilandak,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
3162765002828736,Dewi Purnomo,Jakarta Timur,10-02-1982,Perempuan,O,Jalan Merdeka No.122,04/19,Sukamaju,Cengkareng,Islam,Kawin,Wiraswasta,WNI,Seumur Hidup
1825091002828736,Ahmad Wahyudi,Denpasar,10-02-1982,Laki-Laki,O,Jalan Sudirman No.122,04/19,Tanjungsari,Sukajaya,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1304505002828736,Dewi Wibowo,Surabaya,10-02-1982,Perempuan,B,Jalan Diponegoro No.122,04/19,Tanah Abang,Beji,Kristen,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2273895002828736,Kartika Purnomo,Depok,10-02-1982,Perempuan,A,Jalan Thamrin No.122,04/19,Cilincing,Sukmajaya,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1689621002828736,Yusuf Santoso,Yogyakarta,10-02-1982,Laki-Laki,AB,Jalan Thamrin No.122,04/19,Kebon Kacang,Tapos,Kristen,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3519261002828736,Gunawan Sutrisno,Yogyakarta,10-02-1982,Laki-Laki,O,Jalan Thamrin No.122,04/19,Mekarjaya,Kemayoran,Islam,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
4257401002828736,Yusuf Santoso,Tegal,10-02-1982,Laki-Laki,O,Jalan Thamrin No.122,04/19,Sukamaju,Cilandak,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
2729591002828736,Hendra Setiawan,Sawahlunto,10-02-1982,Laki-Laki,B,Jalan Merdeka No.122,04/19,Purnawarman,Cipayung,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2284031002828736,Hendra Sutrisno,Bandung,10-02-1982,Laki-Laki,O,Jalan Thamrin No.122,04/19,Cilincing,Cipayung,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
3059305002828736,Dwi Hidayat,Semarang,10-02-1982,Perempuan,A,Jalan Diponegoro No.122,04/19,Kebon Jeruk,Kemayoran,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1833525002828736,Sunarti Sutrisno,Samarinda,10-02-1982,Perempuan,A,Jalan Diponegoro No.122,04/19,Tanah Abang,Sukajaya,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
1349545002828736,Sunarti Pratama,Blitar,10-02-1982,Perempuan,A,Jalan Sudirman No.122,04/19,Sindangsari,Cilandak,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3130265002828736,Dewi Sutrisno,Siak,10-02-1982,Perempuan,B,Jalan Sudirman No.122,04/19,Kebon Kacang,Pancoran Mas,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3512025002828736,Kartika Sutrisno,Tegal,10-02-1982,Perempuan,AB,Jalan Sudirman No.122,04/19,Tanjungsari,Sukajaya,Hindu,Belum Kawin,Wartawan,WNI,Seumur Hidup
2657421002828736,Budi Setiawan,Yogyakarta,10-02-1982,Laki-Laki,B,Jalan Sudirman No.122,04/19,Karanganyar,Cilandak,Hindu,Belum Kawin,Wartawan,WNI,Seumur Hidup
3149235002828736,Zahra Wibowo,Tenggarong,10-02-1982,Perempuan,AB,Jalan Gajah Mada No.122,04/19,Purnawarman,Pancoran Mas,Hindu,Kawin,Wiraswasta,WNI,Seumur Hidup
1608561002828736,Teguh Hidayat,Tenggarong,10-02-1982,Laki-Laki,A,Jalan Merdeka No.122,04/19,Cilincing,Cengkareng,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1707401002828736,Teguh Saputra,Binjai,10-02-1982,Laki-Laki,O,Jalan Thamrin No.122,04/19,Purnawarman,Cilandak,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1898945002828736,Murni Wibowo,Kutai Barat,10-02-1982,Perempuan,B,Jalan Thamrin No.122,04/19,Sindangsari,Sukmajaya,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
3995251002828736,Ahmad Wijaya,Kulon Progo,10-02-1982,Laki-Laki,O,Jalan Sudirman No.122,04/19,Sukamaju,Pancoran Mas,Kristen,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3244301002828736,Joko Purnomo,Gianyar,10-02-1982,Laki-Laki,B,Jalan Thamrin No.122,04/19,Kebon Kacang,Kemayoran,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3727295002828736,Murni Santoso,Jakarta Pusat,10-02-1982,Perempuan,AB,Jalan Sudirman No.122,04/19,Kebon Jeruk,Beji,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2125545002828736,Sunarti Wibowo,Ubud,10-02-1982,Perempuan,AB,Jalan Diponegoro No.122,04/19,Tanjungsari,Cibadak,Kristen,Kawin,Buruh,WNI,Seumur Hidup
4418345002828736,Murni Hidayat,Tenggarong,10-02-1982,Perempuan,AB,Jalan Diponegoro No.122,04/19,Cibubur,Cilandak,Hindu,Kawin,Wiraswasta,WNI,Seumur Hidup
1920365002828736,Murni Hidayat,Surabaya,10-02-1982,Perempuan,A,Jalan Merdeka No.122,04/19,Cilincing,Cengkareng,Islam,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3142725002828736,Kartika Setiawan,Binjai,10-02-1982,Perempuan,AB,Jalan Diponegoro No.122,04/19,Kebon Kacang,Beji,Buddha,Belum Kawin,Guru,WNI,Seumur Hidup
1206295002828736,Fitri Saputra,Jakarta Utara,10-02-1982,Perempuan,A,Jalan Sudirman No.122,04/19,Karanganyar,Beji,Konghucu,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3704405002828736,Fitri Wibowo,Blitar,10-02-1982,Perempuan,O,Jalan Merdeka No.122,04/19,Sukamaju,Cengkareng,Kristen,Kawin,Wartawan,WNI,Seumur Hidup
2957435002828736,Dwi Wijaya,Solok,10-02-1982,Perempuan,A,Jalan Diponegoro No.122,04/19,Desakota,Kemayoran,Konghucu,Kawin,Karyawan Honorer,WNI,Seumur Hidup
2066841002828736,Joko Wijaya,Bontang,10-02-1982,Laki-Laki,O,Jalan Diponegoro No.122,04/19,Karanganyar,Sukmajaya,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
1215635002828736,Dewi Saputra,Magelang,10-02-1982,Perempuan,O,Jalan Sudirman No.122,04/19,Sukamaju,Pancoran Mas,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
3752455002828736,Indah Saputra,Dumai,10-02-1982,Perempuan,B,Jalan Merdeka No.122,04/19,Kebon Kacang,Sukmajaya,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1451915002828736,Kartika Wibowo,Bengkalis,10-02-1982,Perempuan,A,Jalan Sudirman No.122,04/19,Desakota,Kemayoran,Katolik,Kawin,Wiraswasta,WNI,Seumur Hidup
2623731002828736,Gunawan Wibowo,Tenggarong,10-02-1982,Laki-Laki,AB,Jalan Gajah Mada No.122,04/19,Karanganyar,Cibadak,Konghucu,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2417085002828736,Murni Wijaya,Pematangsiantar,10-02-1982,Perempuan,AB,Jalan Thamrin No.122,04/19,Cibubur,Pancoran Mas,Hindu,Cerai Hidup,Guru,WNI,Seumur Hidup
1286465002828736,Murni Setiawan,Kampar,10-02-1982,Perempuan,AB,Jalan Gajah Mada No.122,04/19,Cibubur,Cilandak,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1436235002828736,Fitri Hidayat,Bantul,10-02-1982,Perempuan,A,Jalan Merdeka No.122,04/19,Sindangsari,Pancoran Mas,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3589911002828736,Gunawan Setiawan,Dumai,10-02-1982,Laki-Laki,B,Jalan Merdeka No.122,04/19,Cilincing,Cilandak,Buddha,Belum Kawin,Guru,WNI,Seumur Hidup
4429481002828736,Gunawan Wahyudi,Solok,10-02-1982,Laki-Laki,A,Jalan Gajah Mada No.122,04/19,Tanjungsari,Cibadak,Katolik,Belum Kawin,Guru,WNI,Seumur Hidup
2404785002828736,Murni Santoso,Dumai,10-02-1982,Perempuan,O,Jalan Diponegoro No.122,04/19,Kebon Jeruk,Sukajaya,Hindu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
4388621002828736,Wahyu Setiawan,Siak,10-02-1982,Laki-Laki,AB,Jalan Diponegoro No.122,04/19,Karanganyar,Sukajaya,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1507965002828736,Indah Saputra,Cirebon,10-02-1982,Perempuan,A,Jalan Gajah Mada No.122,04/19,Desakota,Kemayoran,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2181351002828736,Yusuf Wibowo,Bontang,10-02-1982,Laki-Laki,B,Jalan Diponegoro No.122,04/19,Sukamaju,Cengkareng,Katolik,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3601614308635562,Zahra Wijaya,Balikpapan,03-08-1963,Perempuan,B,Jalan Diponegoro No.57,03/23,Cilincing,Kemayoran,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1199840308635562,Wahyu Santoso,Kutai Barat,03-08-1963,Laki-Laki,B,Jalan Thamrin No.57,03/23,Purnawarman,Cengkareng,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
4121014308635562,Zahra Setiawan,Yogyakarta,03-08-1963,Perempuan,B,Jalan Merdeka No.57,03/23,Karanganyar,Beji,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
4139890308635562,Teguh Wijaya,Bekasi,03-08-1963,Laki-Laki,O,Jalan Sudirman No.57,03/23,Purnawarman,Kemayoran,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3256370308635562,Teguh Purnomo,Bekasi,03-08-1963,Laki-Laki,B,Jalan Merdeka No.57,03/23,Desakota,Cilandak,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
2497620308635562,Ahmad Setiawan,Binjai,03-08-1963,Laki-Laki,B,Jalan Thamrin No.57,03/23,Cilincing,Beji,Islam,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2735324308635562,Lestari Hidayat,Jakarta Timur,03-08-1963,Perempuan,O,Jalan Gajah Mada No.57,03/23,Purnawarman,Tapos,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
2705854308635562,Indah Pratama,Kutai Barat,03-08-1963,Perempuan,A,Jalan Diponegoro No.57,03/23,Kebon Jeruk,Cilandak,Konghucu,Kawin,Wartawan,WNI,Seumur Hidup
1314680308635562,Teguh Sutrisno,Jakarta Utara,03-08-1963,Laki-Laki,B,Jalan Gajah Mada No.57,03/23,Sindangsari,Beji,Buddha,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4485704308635562,Dwi Santoso,Padang,03-08-1963,Perempuan,A,Jalan Thamrin No.57,03/23,Purnawarman,Beji,Islam,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3766760308635562,Herman Setiawan,Gunungkidul,03-08-1963,Laki-Laki,B,Jalan Gajah Mada No.57,03/23,Desakota,Cipayung,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
3430924308635562,Murni Saputra,Yogyakarta,03-08-1963,Perempuan,B,Jalan Diponegoro No.57,03/23,Purnawarman,Cilandak,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1716574308635562,Dwi Wahyudi,Tenggarong,03-08-1963,Perempuan,AB,Jalan Thamrin No.57,03/23,Sindangsari,Cipayung,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
1957724308635562,Lestari Sutrisno,Jakarta Barat,03-08-1963,Perempuan,A,Jalan Diponegoro No.57,03/23,Mekarjaya,Cilandak,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1960190308635562,Gunawan Pratama,Jakarta Barat,03-08-1963,Laki-Laki,A,Jalan Thamrin No.57,03/23,Cilincing,Cibadak,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2903654308635562,Fitri Pratama,Medan,03-08-1963,Perempuan,B,Jalan Merdeka No.57,03/23,Tanah Abang,Cengkareng,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3258280308635562,Herman Purnomo,Sleman,03-08-1963,Laki-Laki,A,Jalan Sudirman No.57,03/23,Sukamaju,Kemayoran,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1904944308635562,Lestari Santoso,Tanjungbalai,03-08-1963,Perempuan,O,Jalan Gajah Mada No.57,03/23,Kebon Jeruk,Sukajaya,Hindu,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
1845020308635562,Teguh Santoso,Surabaya,03-08-1963,Laki-Laki,AB,Jalan Diponegoro No.57,03/23,Cibubur,Cengkareng,Katolik,Belum Kawin,Buruh,WNI,Seumur Hidup
1306630308635562,Yusuf Santoso,Sawahlunto,03-08-1963,Laki-Laki,O,Jalan Merdeka No.57,03/23,Sukamaju,Cengkareng,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
1543710308635562,Yusuf Setiawan,Dumai,03-08-1963,Laki-Laki,A,Jalan Merdeka No.57,03/23,Kebon Kacang,Sukmajaya,Kristen,Kawin,Buruh,WNI,Seumur Hidup
3078010308635562,Joko Hidayat,Blitar,03-08-1963,Laki-Laki,O,Jalan Thamrin No.57,03/23,Sukamaju,Cengkareng,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
1184110308635562,Herman Santoso,Purwokerto,03-08-1963,Laki-Laki,A,Jalan Merdeka No.57,03/23,Cibubur,Sukajaya,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4374204308635562,Dwi Saputra,Balikpapan,03-08-1963,Perempuan,O,Jalan Diponegoro No.57,03/23,Kebon Jeruk,Cengkareng,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
1798274308635562,Putri Purnomo,Kampar,03-08-1963,Perempuan,O,Jalan Sudirman No.57,03/23,Karanganyar,Cengkareng,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1535294308635562,Fitri Setiawan,Bogor,03-08-1963,Perempuan,O,Jalan Sudirman No.57,03/23,Sindangsari,Beji,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
4155374308635562,Dewi Hidayat,Jakarta Selatan,03-08-1963,Perempuan,B,Jalan Merdeka No.57,03/23,Kebon Kacang,Sukmajaya,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
3105220308635562,Budi Pratama,Kuta,03-08-1963,Laki-Laki,B,Jalan Diponegoro No.57,03/23,Sindangsari,Sukmajaya,Konghucu,Kawin,Wiraswasta,WNI,Seumur Hidup
1847964308635562,Zahra Wijaya,Bontang,03-08-1963,Perempuan,B,Jalan Thamrin No.57,03/23,Purnawarman,Kemayoran,Islam,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2622400308635562,Yusuf Setiawan,Balikpapan,03-08-1963,Laki-Laki,O,Jalan Sudirman No.57,03/23,Purnawarman,Cengkareng,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3250114308635562,Fitri Sutrisno,Jakarta Utara,03-08-1963,Perempuan,O,Jalan Thamrin No.57,03/23,Kebon Kacang,Cipayung,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
1669210308635562,Wahyu Wahyudi,Sleman,03-08-1963,Laki-Laki,AB,Jalan Merdeka No.57,03/23,Cibubur,Cengkareng,Islam,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3091734308635562,Sunarti Purnomo,Binjai,03-08-1963,Perempuan,A,Jalan Diponegoro No.57,03/23,Sindangsari,Cipayung,Katolik,Belum Kawin,Buruh,WNI,Seumur Hidup
3561044308635562,Zahra Hidayat,Balikpapan,03-08-1963,Perempuan,O,Jalan Gajah Mada No.57,03/23,Cilincing,Sukajaya,Islam,Belum Kawin,Wartawan,WNI,Seumur Hidup
3977500308635562,Yusuf Pratama,Jakarta Barat,03-08-1963,Laki-Laki,AB,Jalan Sudirman No.57,03/23,Kebon Kacang,Kemayoran,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1263270308635562,Joko Wijaya,Magelang,03-08-1963,Laki-Laki,A,Jalan Merdeka No.57,03/23,Kebon Kacang,Kemayoran,Islam,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1997130308635562,Gunawan Setiawan,Tenggarong,03-08-1963,Laki-Laki,AB,Jalan Gajah Mada No.57,03/23,Sukamaju,Cibadak,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3601240308635562,Ahmad Wibowo,Semarang,03-08-1963,Laki-Laki,A,Jalan Sudirman No.57,03/23,Kebon Jeruk,Pancoran Mas,Buddha,Belum Kawin,Wartawan,WNI,Seumur Hidup
1774020308635562,Budi Purnomo,Tanjungbalai,03-08-1963,Laki-Laki,AB,Jalan Diponegoro No.57,03/23,Karanganyar,Cipayung,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1423140308635562,Ahmad Santoso,Tegal,03-08-1963,Laki-Laki,A,Jalan Gajah Mada No.57,03/23,Kebon Jeruk,Sukmajaya,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2188834308635562,Zahra Purnomo,Sawahlunto,03-08-1963,Perempuan,B,Jalan Thamrin No.57,03/23,Sindangsari,Sukmajaya,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
2493680308635562,Hendra Sutrisno,Jakarta Pusat,03-08-1963,Laki-Laki,O,Jalan Diponegoro No.57,03/23,Tanah Abang,Beji,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1540184308635562,Zahra Wibowo,Bontang,03-08-1963,Perempuan,O,Jalan Diponegoro No.57,03/23,Purnawarman,Kemayoran,Katolik,Belum Kawin,Guru,WNI,Seumur Hidup
1320044308635562,Sunarti Sutrisno,Surakarta,03-08-1963,Perempuan,AB,Jalan Sudirman No.57,03/23,Tanah Abang,Cibadak,Kristen,Belum Kawin,Guru,WNI,Seumur Hidup
1101140308635562,Yusuf Wijaya,Malang,03-08-1963,Laki-Laki,AB,Jalan Merdeka No.57,03/23,Tanah Abang,Kemayoran,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2138174308635562,Dwi Wahyudi,Jakarta Utara,03-08-1963,Perempuan,A,Jalan Gajah Mada No.57,03/23,Tanah Abang,Cengkareng,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1641754308635562,Putri Wibowo,Singaraja,03-08-1963,Perempuan,AB,Jalan Diponegoro No.57,03/23,Karanganyar,Sukajaya,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3363190308635562,Ahmad Hidayat,Payakumbuh,03-08-1963,Laki-Laki,B,Jalan Diponegoro No.57,03/23,Cilincing,Cibadak,Katolik,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3440900308635562,Herman Saputra,Tebing Tinggi,03-08-1963,Laki-Laki,B,Jalan Gajah Mada No.57,03/23,Kebon Jeruk,Cilandak,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
4032104308635562,Zahra Hidayat,Purwokerto,03-08-1963,Perempuan,AB,Jalan Merdeka No.57,03/23,Sindangsari,Cilandak,Kristen,Kawin,Wartawan,WNI,Seumur Hidup
1656170308635562,Yusuf Purnomo,Jakarta Pusat,03-08-1963,Laki-Laki,B,Jalan Sudirman No.57,03/23,Tanah Abang,Cilandak,Katolik,Cerai Hidup,Buruh,WNI,Seumur Hidup
4186974308635562,Kartika Setiawan,Kuta,03-08-1963,Perempuan,AB,Jalan Thamrin No.57,03/23,Kebon Kacang,Sukmajaya,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1481860308635562,Wahyu Pratama,Blitar,03-08-1963,Laki-Laki,B,Jalan Gajah Mada No.57,03/23,Karanganyar,Cibadak,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2644170308635562,Herman Saputra,Balikpapan,03-08-1963,Laki-Laki,AB,Jalan Sudirman No.57,03/23,Tanjungsari,Beji,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3641630308635562,Teguh Purnomo,Sawahlunto,03-08-1963,Laki-Laki,B,Jalan Thamrin No.57,03/23,Mekarjaya,Kemayoran,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
4135800308635562,Budi Wibowo,Purwokerto,03-08-1963,Laki-Laki,O,Jalan Merdeka No.57,03/23,Tanjungsari,Sukajaya,Konghucu,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2403090308635562,Wahyu Setiawan,Blitar,03-08-1963,Laki-Laki,B,Jalan Gajah Mada No.57,03/23,Sindangsari,Cilandak,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3223974308635562,Lestari Wijaya,Semarang,03-08-1963,Perempuan,B,Jalan Diponegoro No.57,03/23,Kebon Kacang,Cilandak,Kristen,Belum Kawin,Wartawan,WNI,Seumur Hidup
2029644308635562,Lestari Wibowo,Madiun,03-08-1963,Perempuan,A,Jalan Merdeka No.57,03/23,Kebon Jeruk,Cipayung,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2687480308635562,Joko Wijaya,Tenggarong,03-08-1963,Laki-Laki,A,Jalan Gajah Mada No.57,03/23,Tanjungsari,Cibadak,Islam,Belum Kawin,Guru,WNI,Seumur Hidup
2648554308635562,Lestari Santoso,Padang,03-08-1963,Perempuan,O,Jalan Sudirman No.57,03/23,Sukamaju,Cengkareng,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
4048490308635562,Ahmad Purnomo,Surakarta,03-08-1963,Laki-Laki,B,Jalan Merdeka No.57,03/23,Tanah Abang,Pancoran Mas,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3454674308635562,Dewi Sutrisno,Kutai Barat,03-08-1963,Perempuan,A,Jalan Gajah Mada No.57,03/23,Mekarjaya,Pancoran Mas,Katolik,Belum Kawin,Buruh,WNI,Seumur Hidup
3773304308635562,Sunarti Wibowo,Gianyar,03-08-1963,Perempuan,O,Jalan Merdeka No.57,03/23,Purnawarman,Kemayoran,Kristen,Cerai Hidup,Wartawan,WNI,Seumur Hidup
1559084308635562,Kartika Wibowo,Magelang,03-08-1963,Perempuan,B,Jalan Thamrin No.57,03/23,Mekarjaya,Beji,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2695420308635562,Joko Wijaya,Kutai Barat,03-08-1963,Laki-Laki,B,Jalan Diponegoro No.57,03/23,Tanah Abang,Sukmajaya,Islam,Kawin,Wartawan,WNI,Seumur Hidup
1365054308635562,Murni Pratama,Balikpapan,03-08-1963,Perempuan,B,Jalan Sudirman No.57,03/23,Sukamaju,Cengkareng,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2322940308635562,Joko Sutrisno,Jakarta Utara,03-08-1963,Laki-Laki,O,Jalan Thamrin No.57,03/23,Kebon Jeruk,Cengkareng,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
2831334308635562,Fitri Wahyudi,Jakarta Barat,03-08-1963,Perempuan,A,Jalan Gajah Mada No.57,03/23,Tanjungsari,Tapos,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2810124308635562,Fitri Wahyudi,Bogor,03-08-1963,Perempuan,O,Jalan Merdeka No.57,03/23,Kebon Kacang,Kemayoran,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
