NIK,Nama,Tempat Lahir,Tanggal Lahir,Jenis Kelamin,Gol. Darah,Alamat,RT/RW,Kel/Desa,Kecamatan,Agama,Status Perkawinan,Pekerjaan,Kewarganegaraan,Berlaku Hingga
1787934407967175,Sunarti Wahyudi,Cirebon,04-07-1996,Perempuan,B,Jalan Gajah Mada No.9,16/21,Mekarjaya,Cibadak,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
4019606809794931,Murni Saputra,Jakarta Barat,28-09-1979,Perempuan,AB,Jalan Merdeka No.185,03/22,Cilincing,Sukmajaya,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
3268094802925809,Murni Wahyudi,Jakarta Utara,08-02-1992,Perempuan,A,Jalan Diponegoro No.115,14/17,Cibubur,Cipayung,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2396310502936596,Joko Purnomo,Singaraja,05-02-1993,Laki-Laki,AB,Jalan Merdeka No.200,05/10,Kebon Kacang,Cengkareng,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1881152205469953,Ahmad Sutrisno,Jakarta Barat,22-05-1946,Laki-Laki,AB,Jalan Thamrin No.169,06/14,Tanah Abang,Pancoran Mas,Islam,Kawin,Buruh,WNI,Seumur Hidup
1651285909679664,Lestari Pratama,Kutai Barat,19-09-1967,Perempuan,A,Jalan Merdeka No.49,09/20,Cibubur,Cengkareng,Kristen,Cerai Hidup,Buruh,WNI,Seumur Hidup
2261410109920679,Teguh Setiawan,Cirebon,01-09-1992,Laki-Laki,B,Jalan Gajah Mada No.52,07/06,Karanganyar,Kemayoran,Hindu,Kawin,Wiraswasta,WNI,Seumur Hidup
3352641810774359,Joko Setiawan,Jakarta Pusat,18-10-1977,Laki-Laki,O,Jalan Thamrin No.21,03/08,Kebon Jeruk,Sukmajaya,Konghucu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
4352262212642785,Herman Wahyudi,Jakarta Timur,22-12-1964,Laki-Laki,B,Jalan Sudirman No.95,20/19,Purnawarman,Sukmajaya,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1738170904072582,Gunawan Wahyudi,Jakarta Utara,09-04-2007,Laki-Laki,AB,Jalan Diponegoro No.135,08/20,Karanganyar,Pancoran Mas,Konghucu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1736521607774206,Hendra Pratama,Medan,16-07-1977,Laki-Laki,AB,Jalan Diponegoro No.108,20/16,Tanah Abang,Cipayung,Islam,Cerai Hidup,Guru,WNI,Seumur Hidup
3588724410955364,Zahra Purnomo,Depok,04-10-1995,Perempuan,A,Jalan Thamrin No.99,09/01,Tanjungsari,Cibadak,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
2428884902466396,Fitri Purnomo,Yogyakarta,09-02-1946,Perempuan,O,Jalan Merdeka No.75,17/15,Sukamaju,Cilandak,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
3373412508510437,Budi Sutrisno,Kutai Barat,25-08-1951,Laki-Laki,A,Jalan Diponegoro No.101,19/13,Tanah Abang,Beji,Katolik,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2262052702918260,Wahyu Saputra,Tebing Tinggi,27-02-1991,Laki-Laki,B,Jalan Sudirman No.184,01/14,Tanjungsari,Kemayoran,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2272251802066351,Budi Sutrisno,Jakarta Utara,18-02-2006,Laki-Laki,B,Jalan Thamrin No.154,16/23,Kebon Jeruk,Cengkareng,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2392061911615686,Joko Wibowo,Pematangsiantar,19-11-1961,Laki-Laki,B,Jalan Merdeka No.141,02/11,Kebon Kacang,Sukajaya,Katolik,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1932165106996822,Lestari Sutrisno,Surakarta,11-06-1999,Perempuan,B,Jalan Sudirman No.96,05/08,Purnawarman,Tapos,Katolik,Cerai Hidup,Guru,WNI,Seumur Hidup
2759101805904419,Hendra Hidayat,Semarang,18-05-1990,Laki-Laki,AB,Jalan Sudirman No.75,09/22,Desakota,Sukajaya,Konghucu,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
4019194809502451,Dewi Hidayat,Tebing Tinggi,08-09-1950,Perempuan,AB,Jalan Merdeka No.89,08/23,Mekarjaya,Pancoran Mas,Kristen,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2568445512469764,Dwi Santoso,Bengkalis,15-12-1946,Perempuan,B,Jalan Sudirman No.195,14/11,Tanah Abang,Tapos,Kristen,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
3109262102904254,Wahyu Wibowo,Ubud,21-02-1990,Laki-Laki,B,Jalan Thamrin No.12,13/16,Sindangsari,Cipayung,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2154202605480273,Hendra Hidayat,Blitar,26-05-1948,Laki-Laki,AB,Jalan Gajah Mada No.182,01/23,Tanah Abang,Beji,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4271066506763186,Dwi Santoso,Tebing Tinggi,25-06-1976,Perempuan,O,Jalan Sudirman No.88,04/08,Cibubur,Sukmajaya,Konghucu,Belum Kawin,Wartawan,WNI,Seumur Hidup
2749182111898223,Gunawan Wahyudi,Purwokerto,21-11-1989,Laki-Laki,AB,Jalan Merdeka No.192,08/18,Sukamaju,Pancoran Mas,Hindu,Kawin,Wiraswasta,WNI,Seumur Hidup
3630882209902681,Joko Hidayat,Bengkalis,22-09-1990,Laki-Laki,B,Jalan Sudirman No.58,17/05,Kebon Kacang,Pancoran Mas,Kristen,Kawin,Pegawai Swasta,WNI,Seumur Hidup
1582161901626501,Teguh Sutrisno,Gianyar,19-01-1962,Laki-Laki,B,Jalan Diponegoro No.61,01/04,Kebon Jeruk,Sukajaya,Konghucu,Kawin,Wartawan,WNI,Seumur Hidup
1272925608723613,Murni Purnomo,Dumai,16-08-1972,Perempuan,B,Jalan Sudirman No.23,11/04,Sindangsari,Kemayoran,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2529301310682616,Joko Wibowo,Malang,13-10-1968,Laki-Laki,O,Jalan Diponegoro No.92,19/15,Kebon Jeruk,Cibadak,Kristen,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2547580103610045,Herman Sutrisno,Kampar,01-03-1961,Laki-Laki,O,Jalan Merdeka No.31,20/17,Desakota,Beji,Kristen,Kawin,Guru,WNI,Seumur Hidup
4327730703659986,Herman Sutrisno,Jakarta Selatan,07-03-1965,Laki-Laki,O,Jalan Sudirman No.194,08/01,Karanganyar,Kemayoran,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
4478164802898160,Indah Wijaya,Cirebon,08-02-1989,Perempuan,O,Jalan Thamrin No.78,03/08,Cilincing,Tapos,Islam,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1346581710990150,Yusuf Wahyudi,Pekanbaru,17-10-1999,Laki-Laki,B,Jalan Diponegoro No.177,15/16,Mekarjaya,Sukajaya,Konghucu,Kawin,Guru,WNI,Seumur Hidup
4406224610045549,Dwi Wibowo,Surakarta,06-10-2004,Perempuan,A,Jalan Diponegoro No.44,06/24,Tanjungsari,Cengkareng,Buddha,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2648802504569266,Yusuf Setiawan,Bontang,25-04-1956,Laki-Laki,AB,Jalan Thamrin No.172,13/04,Cilincing,Pancoran Mas,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1841571201664273,Herman Sutrisno,Bogor,12-01-1966,Laki-Laki,O,Jalan Sudirman No.60,07/11,Cibubur,Beji,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3241521704484432,Yusuf Wijaya,Denpasar,17-04-1948,Laki-Laki,B,Jalan Merdeka No.183,15/14,Purnawarman,Cilandak,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
1899955405626177,Kartika Wahyudi,Bontang,14-05-1962,Perempuan,A,Jalan Thamrin No.126,14/18,Kebon Jeruk,Cengkareng,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
1562732010479210,Budi Pratama,Binjai,20-10-1947,Laki-Laki,O,Jalan Thamrin No.152,02/19,Purnawarman,Kemayoran,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2746490202931935,Hendra Wahyudi,Kulon Progo,02-02-1993,Laki-Laki,A,Jalan Sudirman No.134,05/01,Tanah Abang,Cilandak,Kristen,Kawin,Buruh,WNI,Seumur Hidup
1641716112829100,Fitri Wijaya,Pekanbaru,21-12-1982,Perempuan,AB,Jalan Gajah Mada No.74,11/15,Tanah Abang,Beji,Kristen,Cerai Hidup,Guru,WNI,Seumur Hidup
2850385205669699,Dwi Setiawan,Bukittinggi,12-05-1966,Perempuan,A,Jalan Diponegoro No.12,09/08,Cibubur,Cengkareng,Konghucu,Cerai Hidup,Guru,WNI,Seumur Hidup
1582561005734062,Teguh Sutrisno,Madiun,10-05-1973,Laki-Laki,A,Jalan Sudirman No.85,16/17,Cilincing,Sukmajaya,Islam,Kawin,Guru,WNI,Seumur Hidup
1746066610989489,Dewi Pratama,Gianyar,26-10-1998,Perempuan,B,Jalan Gajah Mada No.17,12/19,Sindangsari,Sukmajaya,Hindu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
3935736605577290,Zahra Wibowo,Tenggarong,26-05-1957,Perempuan,O,Jalan Merdeka No.28,11/16,Desakota,Cilandak,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
2505546701741676,Murni Wibowo,Depok,27-01-1974,Perempuan,A,Jalan Merdeka No.57,05/16,Purnawarman,Cilandak,Buddha,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
3023686712669164,Sunarti Pratama,Padang,27-12-1966,Perempuan,B,Jalan Sudirman No.77,14/06,Cibubur,Beji,Buddha,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3696912404555390,Herman Hidayat,Singaraja,24-04-1955,Laki-Laki,A,Jalan Diponegoro No.176,09/06,Sukamaju,Kemayoran,Buddha,Kawin,Wartawan,WNI,Seumur Hidup
3204094302567514,Sunarti Wibowo,Purwokerto,03-02-1956,Perempuan,AB,Jalan Sudirman No.112,09/02,Purnawarman,Cilandak,Islam,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
1284565608066571,Kartika Wahyudi,Pekanbaru,16-08-2006,Perempuan,AB,Jalan Gajah Mada No.112,08/14,Kebon Kacang,Sukmajaya,Katolik,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3909706803034149,Sunarti Wijaya,Surakarta,28-03-2003,Perempuan,B,Jalan Diponegoro No.12,16/04,Cibubur,Cengkareng,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3967942407493625,Yusuf Saputra,Bekasi,24-07-1949,Laki-Laki,AB,Jalan Thamrin No.19,04/11,Desakota,Sukmajaya,Hindu,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3124095512684671,Indah Wibowo,Jakarta Utara,15-12-1968,Perempuan,A,Jalan Merdeka No.146,01/13,Karanganyar,Cilandak,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
4009400908495133,Gunawan Wibowo,Balikpapan,09-08-1949,Laki-Laki,A,Jalan Sudirman No.181,01/20,Purnawarman,Sukajaya,Katolik,Kawin,Buruh,WNI,Seumur Hidup
3119035804746629,Dewi Hidayat,Tegal,18-04-1974,Perempuan,O,Jalan Diponegoro No.113,12/12,Kebon Kacang,Kemayoran,Katolik,Kawin,Karyawan Honorer,WNI,Seumur Hidup
3954821004660059,Yusuf Setiawan,Gianyar,10-04-1966,Laki-Laki,O,Jalan Diponegoro No.123,02/14,Tanjungsari,Cibadak,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3651131406981572,Budi Sutrisno,Tanjungbalai,14-06-1998,Laki-Laki,O,Jalan Thamrin No.120,06/08,Tanah Abang,Pancoran Mas,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
1149212705896443,Budi Sutrisno,Tegal,27-05-1989,Laki-Laki,A,Jalan Merdeka No.139,10/07,Cibubur,Tapos,Islam,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2358436702892001,Sunarti Wijaya,Padang,27-02-1989,Perempuan,AB,Jalan Merdeka No.144,14/02,Purnawarman,Pancoran Mas,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
3203715605845770,Sunarti Setiawan,Depok,16-05-1984,Perempuan,O,Jalan Gajah Mada No.187,17/01,Kebon Kacang,Cilandak,Konghucu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
3003731612717340,Gunawan Wibowo,Magelang,16-12-1971,Laki-Laki,B,Jalan Merdeka No.111,19/07,Cilincing,Sukajaya,Konghucu,Belum Kawin,Wartawan,WNI,Seumur Hidup
3629335402949156,Kartika Wibowo,Jakarta Timur,14-02-1994,Perempuan,B,Jalan Gajah Mada No.169,05/09,Sindangsari,Cipayung,Buddha,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2456216310878594,Fitri Purnomo,Kulon Progo,23-10-1987,Perempuan,B,Jalan Thamrin No.28,17/17,Desakota,Sukmajaya,Katolik,Belum Kawin,Wiraswasta,WNI,Seumur Hidup
2941171106740835,Hendra Wijaya,Samarinda,11-06-1974,Laki-Laki,O,Jalan Gajah Mada No.132,02/20,Purnawarman,Sukajaya,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3272665802511569,Sunarti Wijaya,Semarang,18-02-1951,Perempuan,AB,Jalan Diponegoro No.93,18/05,Desakota,Kemayoran,Kristen,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3209691409465244,Wahyu Hidayat,Tegal,14-09-1946,Laki-Laki,A,Jalan Sudirman No.13,07/19,Cilincing,Sukmajaya,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
3731645402899798,Fitri Wibowo,Jakarta Timur,14-02-1989,Perempuan,A,Jalan Merdeka No.13,20/23,Sindangsari,Cengkareng,Kristen,Belum Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4332330611475441,Teguh Setiawan,Sleman,06-11-1947,Laki-Laki,B,Jalan Diponegoro No.164,11/09,Tanah Abang,Cibadak,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3338812601467938,Hendra Wahyudi,Jakarta Timur,26-01-1946,Laki-Laki,B,Jalan Thamrin No.129,20/19,Karanganyar,Cibadak,Katolik,Kawin,Pegawai Negeri,WNI,Seumur Hidup
2504092202799712,Hendra Setiawan,Kuta,22-02-1979,Laki-Laki,AB,Jalan Sudirman No.16,14/12,Cilincing,Cilandak,Hindu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
2159122211581585,Hendra Santoso,Malang,22-11-1958,Laki-Laki,A,Jalan Sudirman No.8,15/22,Cibubur,Cengkareng,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3959041604513275,Gunawan Purnomo,Samarinda,16-04-1951,Laki-Laki,AB,Jalan Diponegoro No.90,18/07,Karanganyar,Sukmajaya,Hindu,Kawin,Wartawan,WNI,Seumur Hidup
3415432109065117,Ahmad Sutrisno,Samarinda,21-09-2006,Laki-Laki,B,Jalan Diponegoro No.122,07/09,Cilincing,Cengkareng,Katolik,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2696915607934104,Dwi Purnomo,Surakarta,16-07-1993,Perempuan,AB,Jalan Thamrin No.188,09/22,Karanganyar,Cibadak,Buddha,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1548771906947864,Herman Wibowo,Magelang,19-06-1994,Laki-Laki,O,Jalan Thamrin No.28,07/14,Desakota,Cengkareng,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2781055812479184,Murni Pratama,Tanjungbalai,18-12-1947,Perempuan,B,Jalan Merdeka No.118,09/03,Cibubur,Beji,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
3136566506601904,Kartika Setiawan,Gianyar,25-06-1960,Perempuan,AB,Jalan Diponegoro No.163,13/20,Sukamaju,Beji,Buddha,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3603636711745098,Lestari Sutrisno,Jakarta Barat,27-11-1974,Perempuan,AB,Jalan Thamrin No.156,20/23,Mekarjaya,Sukajaya,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4394715602817072,Kartika Wibowo,Sleman,16-02-1981,Perempuan,B,Jalan Merdeka No.30,08/11,Desakota,Cibadak,Buddha,Belum Kawin,Guru,WNI,Seumur Hidup
2338576211502424,Dwi Wijaya,Jakarta Pusat,22-11-1950,Perempuan,O,Jalan Merdeka No.30,07/23,Purnawarman,Cilandak,Hindu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2675625304634631,Zahra Pratama,Malang,13-04-1963,Perempuan,O,Jalan Gajah Mada No.128,18/15,Cilincing,Cengkareng,Katolik,Belum Kawin,Buruh,WNI,Seumur Hidup
1894414804012344,Fitri Sutrisno,Purwokerto,08-04-2001,Perempuan,O,Jalan Sudirman No.148,06/10,Kebon Kacang,Pancoran Mas,Kristen,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
2171631603467769,Hendra Setiawan,Solok,16-03-1946,Laki-Laki,AB,Jalan Sudirman No.88,19/23,Cibubur,Pancoran Mas,Katolik,Kawin,Pegawai Swasta,WNI,Seumur Hidup
2969155502646905,Zahra Santoso,Payakumbuh,15-02-1964,Perempuan,A,Jalan Sudirman No.12,12/13,Purnawarman,Pancoran Mas,Buddha,Cerai Hidup,Buruh,WNI,Seumur Hidup
4212301912656208,Joko Santoso,Pekanbaru,19-12-1965,Laki-Laki,AB,Jalan Sudirman No.131,10/07,Tanah Abang,Pancoran Mas,Katolik,Kawin,Pegawai Negeri,WNI,Seumur Hidup
3546402612780125,Gunawan Santoso,Samarinda,26-12-1978,Laki-Laki,A,Jalan Gajah Mada No.179,19/06,Purnawarman,Kemayoran,Katolik,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2784230502824745,Herman Setiawan,Blitar,05-02-1982,Laki-Laki,A,Jalan Diponegoro No.48,10/02,Kebon Jeruk,Sukajaya,Kristen,Kawin,Guru,WNI,Seumur Hidup
4453122606940675,Gunawan Santoso,Jakarta Pusat,26-06-1994,Laki-Laki,B,Jalan Merdeka No.87,15/16,Cilincing,Sukmajaya,Konghucu,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
3444601910813001,Wahyu Wijaya,Kulon Progo,19-10-1981,Laki-Laki,B,Jalan Diponegoro No.132,02/23,Cilincing,Cengkareng,Kristen,Belum Kawin,Guru,WNI,Seumur Hidup
1222221808539055,Ahmad Santoso,Blitar,18-08-1953,Laki-Laki,O,Jalan Diponegoro No.178,13/11,Tanah Abang,Cengkareng,Katolik,Belum Kawin,Wartawan,WNI,Seumur Hidup
4448496001450821,Murni Setiawan,Madiun,20-01-1945,Perempuan,O,Jalan Sudirman No.161,17/21,Desakota,Cilandak,Islam,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
3351562611969304,Gunawan Hidayat,Singaraja,26-11-1996,Laki-Laki,B,Jalan Merdeka No.19,15/10,Kebon Jeruk,Cengkareng,Kristen,Kawin,Wiraswasta,WNI,Seumur Hidup
2681090606612453,Yusuf Wahyudi,Padang,06-06-1961,Laki-Laki,B,Jalan Thamrin No.99,17/08,Karanganyar,Pancoran Mas,Konghucu,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
4055370507789072,Yusuf Sutrisno,Jakarta Barat,05-07-1978,Laki-Laki,O,Jalan Merdeka No.68,04/08,Kebon Jeruk,Cilandak,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2257234904613613,Dwi Wijaya,Tenggarong,09-04-1961,Perempuan,B,Jalan Merdeka No.157,05/18,Desakota,Sukajaya,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
3959531303022190,Herman Saputra,Tegal,13-03-2002,Laki-Laki,B,Jalan Thamrin No.139,20/15,Sindangsari,Tapos,Katolik,Kawin,Wartawan,WNI,Seumur Hidup
1961946411978103,Dewi Wijaya,Jakarta Selatan,24-11-1997,Perempuan,A,Jalan Thamrin No.134,13/09,Kebon Kacang,Sukajaya,Hindu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
4020086309571790,Lestari Saputra,Gianyar,23-09-1957,Perempuan,A,Jalan Merdeka No.118,06/20,Tanjungsari,Sukmajaya,Katolik,Belum Kawin,Pegawai Negeri,WNI,Seumur Hidup
2887882306544729,Herman Saputra,Tenggarong,23-06-1954,Laki-Laki,B,Jalan Merdeka No.137,04/20,Kebon Kacang,Sukajaya,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
2365321908573268,Hendra Saputra,Purwokerto,19-08-1957,Laki-Laki,O,Jalan Gajah Mada No.53,01/18,Tanah Abang,Kemayoran,Kristen,Belum Kawin,Wartawan,WNI,Seumur Hidup
2786171911023548,Joko Wibowo,Pematangsiantar,19-11-2002,Laki-Laki,O,Jalan Merdeka No.43,05/09,Tanjungsari,Cibadak,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1837145907039059,Sunarti Sutrisno,Kediri,19-07-2003,Perempuan,B,Jalan Thamrin No.131,06/16,Cibubur,Cibadak,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
1303300312758549,Wahyu Wijaya,Dumai,03-12-1975,Laki-Laki,O,Jalan Sudirman No.8,11/18,Karanganyar,Beji,Buddha,Belum Kawin,Pegawai Swasta,WNI,Seumur Hidup
3048442709914334,Herman Purnomo,Balikpapan,27-09-1991,Laki-Laki,AB,Jalan Sudirman No.96,07/20,Desakota,Beji,Hindu,Belum Kawin,Wartawan,WNI,Seumur Hidup
1425110111919266,Joko Setiawan,Solok,01-11-1991,Laki-Laki,AB,Jalan Gajah Mada No.127,06/08,Kebon Jeruk,Tapos,Islam,Kawin,Buruh,WNI,Seumur Hidup
4468772603682148,Herman Santoso,Kediri,26-03-1968,Laki-Laki,AB,Jalan Sudirman No.116,18/24,Cibubur,Kemayoran,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
1132700806658316,Teguh Santoso,Binjai,08-06-1965,Laki-Laki,A,Jalan Thamrin No.168,02/04,Karanganyar,Beji,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
2152602307961744,Herman Sutrisno,Kulon Progo,23-07-1996,Laki-Laki,B,Jalan Merdeka No.181,12/16,Desakota,Cibadak,Hindu,Cerai Hidup,Buruh,WNI,Seumur Hidup
1999445608476732,Kartika Santoso,Denpasar,16-08-1947,Perempuan,O,Jalan Merdeka No.121,15/08,Sukamaju,Cengkareng,Buddha,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
1654394511524818,Murni Saputra,Balikpapan,05-11-1952,Perempuan,AB,Jalan Thamrin No.28,03/24,Mekarjaya,Tapos,Konghucu,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
2347015212544213,Lestari Wibowo,Pematangsiantar,12-12-1954,Perempuan,AB,Jalan Gajah Mada No.60,10/23,Sindangsari,Cilandak,Buddha,Cerai Hidup,Guru,WNI,Seumur Hidup
2891020101956083,Yusuf Wibowo,Sleman,01-01-1995,Laki-Laki,B,Jalan Thamrin No.84,06/05,Cibubur,Cilandak,Buddha,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4177721303670682,Teguh Saputra,Sawahlunto,13-03-1967,Laki-Laki,A,Jalan Sudirman No.46,05/03,Cilincing,Tapos,Hindu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2517775110868519,Dwi Purnomo,Bantul,11-10-1986,Perempuan,A,Jalan Sudirman No.3,02/20,Purnawarman,Cengkareng,Konghucu,Cerai Hidup,Buruh,WNI,Seumur Hidup
3763802606818744,Wahyu Saputra,Depok,26-06-1981,Laki-Laki,B,Jalan Diponegoro No.76,09/04,Cilincing,Tapos,Buddha,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4161646610976337,Kartika Wibowo,Pematangsiantar,26-10-1997,Perempuan,B,Jalan Diponegoro No.46,06/19,Mekarjaya,Sukmajaya,Islam,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
1397861009537000,Ahmad Pratama,Blitar,10-09-1953,Laki-Laki,B,Jalan Diponegoro No.200,07/16,Desakota,Sukajaya,Hindu,Cerai Hidup,Karyawan Honorer,WNI,Seumur Hidup
2269676409822082,Indah Wibowo,Jakarta Barat,24-09-1982,Perempuan,O,Jalan Gajah Mada No.75,09/17,Tanjungsari,Kemayoran,Buddha,Cerai Hidup,Pegawai Swasta,WNI,Seumur Hidup
4367535504511375,Zahra Pratama,Bukittinggi,15-04-1951,Perempuan,AB,Jalan Sudirman No.44,11/22,Mekarjaya,Cipayung,Katolik,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
1632844501057843,Dewi Saputra,Sleman,05-01-2005,Perempuan,O,Jalan Thamrin No.45,16/20,Cilincing,Sukmajaya,Katolik,Kawin,Pegawai Negeri,WNI,Seumur Hidup
4404800803937712,Teguh Saputra,Singaraja,08-03-1993,Laki-Laki,A,Jalan Gajah Mada No.184,13/22,Cibubur,Kemayoran,Konghucu,Belum Kawin,Karyawan Honorer,WNI,Seumur Hidup
2094262810017814,Budi Wibowo,Tenggarong,28-10-2001,Laki-Laki,AB,Jalan Thamrin No.170,10/12,Karanganyar,Cipayung,Hindu,Cerai Hidup,Pelajar/Mahasiswa,WNI,Seumur Hidup
1475894202541277,Fitri Purnomo,Yogyakarta,02-02-1954,Perempuan,A,Jalan Diponegoro No.15,10/11,Desakota,Sukajaya,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
2632346412833300,Kartika Purnomo,Balikpapan,24-12-1983,Perempuan,O,Jalan Merdeka No.189,16/16,Cibubur,Cipayung,Konghucu,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4146064602864045,Putri Sutrisno,Bengkalis,06-02-1986,Perempuan,A,Jalan Thamrin No.113,07/12,Tanah Abang,Sukmajaya,Konghucu,Cerai Hidup,Pegawai Negeri,WNI,Seumur Hidup
3799882412074093,Gunawan Wijaya,Jakarta Barat,24-12-2007,Laki-Laki,A,Jalan Merdeka No.36,20/08,Cilincing,Cilandak,Buddha,Cerai Hidup,Wartawan,WNI,Seumur Hidup
4153446410800400,Lestari Setiawan,Pematangsiantar,24-10-1980,Perempuan,AB,Jalan Sudirman No.12,04/02,Tanah Abang,Cibadak,Konghucu,Kawin,Buruh,WNI,Seumur Hidup
2802145705967752,Kartika Wibowo,Bantul,17-05-1996,Perempuan,A,Jalan Thamrin No.155,06/09,Kebon Kacang,Sukajaya,Katolik,Kawin,Guru,WNI,Seumur Hidup
1237135705628794,Zahra Hidayat,Balikpapan,17-05-1962,Perempuan,A,Jalan Sudirman No.74,03/14,Sukamaju,Sukmajaya,Hindu,Kawin,Wiraswasta,WNI,Seumur Hidup
3339782401731481,Yusuf Wahyudi,Sleman,24-01-1973,Laki-Laki,A,Jalan Gajah Mada No.5,01/08,Cibubur,Beji,Kristen,Cerai Hidup,Wiraswasta,WNI,Seumur Hidup
2858944801618060,Dewi Purnomo,Surakarta,08-01-1961,Perempuan,B,Jalan Thamrin No.66,06/08,Tanjungsari,Kemayoran,Buddha,Kawin,Pelajar/Mahasiswa,WNI,Seumur Hidup
